task_id,uav_type,n_stops,visit_order,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,charge_time_s,has_hard_deadline,latest_start_s
R065554,C,2,S009>S006,S009:[饮水:1|食品:1] S006:[医疗:1|饮水:1],4,39.0,0.094,5.83365855358608,2369.502274846122,0.270793,0.0,True,1582.3
R065555,C,2,S006>S009,S006:[饮水:1|食品:1] S009:[医疗:1|饮水:1|食品:1],5,47.0,0.122,5.80998554628771,2435.5022748461215,0.273752,0.0,True,2564.9
R065556,C,2,S009>S006,S009:[饮水:1|食品:1] S006:[医疗:1|饮水:1|食品:1],5,47.0,0.122,6.007140905092548,2435.502274846122,0.249107,0.0,True,1516.3
R065557,C,2,S006>S009,S006:[饮水:1|食品:1|卫生:1] S009:[食品:1],4,36.0,0.118,5.467478063445281,2369.5022748461215,0.316565,0.0,True,2558.9
R065558,C,2,S009>S006,S009:[饮水:1|食品:1|卫生:1] S006:[食品:1],4,36.0,0.118,5.879606189090776,2369.502274846122,0.265049,0.0,True,1582.3
R065559,C,2,S006>S009,S006:[饮水:1|食品:1|卫生:1] S009:[饮水:1],4,42.0,0.11699999999999999,5.592794054883284,2369.5022748461215,0.300901,0.0,True,2558.9
R065560,C,2,S009>S006,S009:[饮水:1|食品:1|卫生:1] S006:[饮水:1],4,42.0,0.11699999999999999,5.995175260092328,2369.502274846122,0.250603,0.0,True,1582.3
R065561,C,2,S006>S009,S006:[饮水:1|食品:1|卫生:1] S009:[饮水:1|食品:1],5,50.0,0.145,5.806941588048607,2435.5022748461215,0.274132,0.0,True,2528.9
R065562,C,2,S009>S006,S009:[饮水:1|食品:1|卫生:1] S006:[饮水:1|食品:1],5,50.0,0.145,6.184916526666866,2435.502274846122,0.226885,0.0,True,1516.3
R065563,C,2,S006>S009,S006:[饮水:1|食品:1|卫生:1] S009:[医疗:1],4,31.0,0.102,5.386008534933469,2369.5022748461215,0.326749,0.0,True,2558.9
R065564,C,2,S009>S006,S009:[饮水:1|食品:1|卫生:1] S006:[医疗:1],4,31.0,0.102,5.797555010398816,2369.502274846122,0.275306,0.0,True,1582.3
R065565,C,2,S006>S009,S006:[饮水:1|食品:1|卫生:1] S009:[医疗:1|食品:1],5,39.0,0.13,5.5264881258100775,2435.5022748461215,0.309189,0.0,True,2528.9
R065566,C,2,S009>S006,S009:[饮水:1|食品:1|卫生:1] S006:[医疗:1|食品:1],5,39.0,0.13,5.934868274433729,2435.502274846122,0.258141,0.0,True,1516.3
R065567,C,2,S006>S009,S006:[饮水:1|食品:1|卫生:1] S009:[医疗:1|饮水:1],5,45.0,0.129,5.666535309102815,2435.5022748461215,0.291683,0.0,True,2528.9
R065568,C,2,S009>S006,S009:[饮水:1|食品:1|卫生:1] S006:[医疗:1|饮水:1],5,45.0,0.129,6.061046343577364,2435.502274846122,0.242369,0.0,True,1516.3
R065569,C,2,S006>S009,S006:[饮水:1|食品:1|卫生:1] S009:[医疗:1|饮水:1|食品:1],6,53.0,0.157,5.9025817469060815,2501.5022748461215,0.262177,0.0,True,2498.9
R065570,C,2,S009>S006,S009:[饮水:1|食品:1|卫生:1] S006:[医疗:1|饮水:1|食品:1],6,53.0,0.157,6.268951018838472,2501.502274846122,0.216381,0.0,True,1450.3
R065571,C,2,S006>S009,S006:[饮水:2] S009:[食品:1],3,36.0,0.082,5.467478063445281,2303.502274846122,0.316565,0.0,True,2624.9
R065572,C,2,S009>S006,S009:[饮水:2] S006:[食品:1],3,36.0,0.082,5.879606189090776,2303.502274846122,0.265049,0.0,True,1648.3
R065573,C,2,S006>S009,S006:[饮水:2] S009:[饮水:1],3,42.0,0.081,5.592794054883284,2303.502274846122,0.300901,0.0,True,2624.9
R065574,C,2,S009>S006,S009:[饮水:2] S006:[饮水:1],3,42.0,0.081,5.995175260092328,2303.502274846122,0.250603,0.0,True,1648.3
R065575,C,2,S006>S009,S006:[饮水:2] S009:[饮水:1|食品:1],4,50.0,0.109,5.806941588048607,2369.502274846122,0.274132,0.0,True,2594.9
R065576,C,2,S009>S006,S009:[饮水:2] S006:[饮水:1|食品:1],4,50.0,0.109,6.184916526666866,2369.502274846122,0.226885,0.0,True,1582.3
R065577,C,2,S006>S009,S006:[饮水:2] S009:[医疗:1],3,31.0,0.066,5.386008534933469,2303.502274846122,0.326749,0.0,True,2624.9
R065578,C,2,S009>S006,S009:[饮水:2] S006:[医疗:1],3,31.0,0.066,5.797555010398816,2303.502274846122,0.275306,0.0,True,1648.3
R065579,C,2,S006>S009,S006:[饮水:2] S009:[医疗:1|食品:1],4,39.0,0.094,5.5264881258100775,2369.502274846122,0.309189,0.0,True,2594.9
R065580,C,2,S009>S006,S009:[饮水:2] S006:[医疗:1|食品:1],4,39.0,0.094,5.934868274433729,2369.502274846122,0.258141,0.0,True,1582.3
R065581,C,2,S006>S009,S006:[饮水:2] S009:[医疗:1|饮水:1],4,45.0,0.093,5.666535309102815,2369.502274846122,0.291683,0.0,True,2594.9
R065582,C,2,S009>S006,S009:[饮水:2] S006:[医疗:1|饮水:1],4,45.0,0.093,6.061046343577364,2369.502274846122,0.242369,0.0,True,1582.3
R065583,C,2,S006>S009,S006:[饮水:2] S009:[医疗:1|饮水:1|食品:1],5,53.0,0.121,5.9025817469060815,2435.5022748461215,0.262177,0.0,True,2564.9
R065584,C,2,S009>S006,S009:[饮水:2] S006:[医疗:1|饮水:1|食品:1],5,53.0,0.121,6.268951018838472,2435.502274846122,0.216381,0.0,True,1516.3
R065585,C,2,S006>S009,S006:[饮水:2|卫生:1] S009:[食品:1],4,42.0,0.11699999999999999,5.535042963165193,2369.5022748461215,0.30812,0.0,True,2558.9
R065586,C,2,S009>S006,S009:[饮水:2|卫生:1] S006:[食品:1],4,42.0,0.11699999999999999,6.116620825620879,2369.502274846122,0.235422,0.0,True,1582.3
R065587,C,2,S006>S009,S006:[饮水:2|卫生:1] S009:[饮水:1],4,48.0,0.11599999999999999,5.672783534905936,2369.5022748461215,0.290902,0.0,True,2558.9
R065588,C,2,S009>S006,S009:[饮水:2|卫生:1] S006:[饮水:1],4,48.0,0.11599999999999999,6.254541722335125,2369.502274846122,0.218182,0.0,True,1582.3
R065589,C,2,S006>S009,S006:[饮水:2|卫生:1] S009:[饮水:1|食品:1],5,56.0,0.144,5.908383576044563,2435.5022748461215,0.261452,0.0,True,2528.9
R065590,C,2,S006>S009,S006:[饮水:2|卫生:1] S009:[医疗:1],4,37.0,0.10099999999999999,5.4448857455000566,2369.5022748461215,0.319389,0.0,True,2558.9
R065591,C,2,S009>S006,S009:[饮水:2|卫生:1] S006:[医疗:1],4,37.0,0.10099999999999999,6.018940490122846,2369.502274846122,0.247632,0.0,True,1582.3
R065592,C,2,S006>S009,S006:[饮水:2|卫生:1] S009:[医疗:1|食品:1],5,45.0,0.129,5.599950188072424,2435.5022748461215,0.300006,0.0,True,2528.9
R065593,C,2,S009>S006,S009:[饮水:2|卫生:1] S006:[医疗:1|食品:1],5,45.0,0.129,6.182491909105916,2435.502274846122,0.227189,0.0,True,1516.3
R065594,C,2,S006>S009,S006:[饮水:2|卫生:1] S009:[医疗:1|饮水:1],5,51.0,0.128,5.753798994324317,2435.5022748461215,0.280775,0.0,True,2528.9
R065595,C,2,S009>S006,S009:[饮水:2|卫生:1] S006:[医疗:1|饮水:1],5,51.0,0.128,6.333499104338205,2435.502274846122,0.208313,0.0,True,1516.3
R065596,C,2,S006>S009,S006:[饮水:2|卫生:1] S009:[医疗:1|饮水:1|食品:1],6,59.0,0.156,6.014063787273052,2501.5022748461215,0.248242,0.0,True,2498.9
R065597,C,2,S006>S009,S006:[饮水:2|食品:1] S009:[食品:1],4,44.0,0.11,5.560197729679305,2369.5022748461215,0.304975,0.0,True,2558.9
R065598,C,2,S009>S006,S009:[饮水:2|食品:1] S006:[食品:1],4,44.0,0.11,6.205377857638533,2369.502274846122,0.224328,0.0,True,1582.3
R065599,C,2,S006>S009,S006:[饮水:2|食品:1] S009:[饮水:1],4,50.0,0.109,5.702696687197337,2369.5022748461215,0.287163,0.0,True,2558.9
R065600,C,2,S009>S006,S009:[饮水:2|食品:1] S006:[饮水:1],4,50.0,0.109,6.351859092567524,2369.502274846122,0.206018,0.0,True,1582.3
R065601,C,2,S006>S009,S006:[饮水:2|食品:1] S009:[饮水:1|食品:1],5,58.0,0.137,5.9466867466515065,2435.5022748461215,0.256664,0.0,True,2528.9
R065602,C,2,S006>S009,S006:[饮水:2|食品:1] S009:[医疗:1],4,39.0,0.094,5.466768316187445,2369.5022748461215,0.316654,0.0,True,2558.9
R065603,C,2,S009>S006,S009:[饮水:2|食品:1] S006:[医疗:1],4,39.0,0.094,6.101810840334387,2369.502274846122,0.237274,0.0,True,1582.3
R065604,C,2,S006>S009,S006:[饮水:2|食品:1] S009:[医疗:1|食品:1],5,47.0,0.122,5.62735300888184,2435.5022748461215,0.296581,0.0,True,2528.9
R065605,C,2,S009>S006,S009:[饮水:2|食品:1] S006:[医疗:1|食品:1],5,47.0,0.122,6.275293191840855,2435.502274846122,0.215588,0.0,True,1516.3
R065606,C,2,S006>S009,S006:[饮水:2|食品:1] S009:[医疗:1|饮水:1],5,53.0,0.121,5.786534330530602,2435.5022748461215,0.276683,0.0,True,2528.9
R065607,C,2,S006>S009,S006:[饮水:2|食品:1] S009:[医疗:1|饮水:1|食品:1],6,61.0,0.14900000000000002,6.056358562742434,2501.5022748461215,0.242955,0.0,True,2498.9
R065608,C,2,S006>S009,S006:[饮水:2|食品:1|卫生:1] S009:[食品:1],5,50.0,0.14500000000000002,5.6449455954792445,2435.5022748461215,0.294382,0.0,True,2492.9
R065609,C,2,S006>S009,S006:[饮水:2|食品:1|卫生:1] S009:[饮水:1],5,56.0,0.14400000000000002,5.804138675193292,2435.5022748461215,0.274483,0.0,True,2492.9
R065610,C,2,S006>S009,S006:[饮水:2|食品:1|卫生:1] S009:[饮水:1|食品:1],6,64.0,0.17200000000000001,6.0782489958223,2501.5022748461215,0.240219,0.0,True,2462.9
R065611,C,2,S006>S009,S006:[饮水:2|食品:1|卫生:1] S009:[医疗:1],5,45.0,0.129,5.540230378449792,2435.5022748461215,0.307471,0.0,True,2492.9
R065612,C,2,S009>S006,S009:[饮水:2|食品:1|卫生:1] S006:[医疗:1],5,45.0,0.129,6.3816447013545865,2435.502274846122,0.202294,0.0,True,1516.3
R065613,C,2,S006>S009,S006:[饮水:2|食品:1|卫生:1] S009:[医疗:1|食品:1],6,53.0,0.157,5.719949209500211,2501.5022748461215,0.285006,0.0,True,2462.9
R065614,C,2,S006>S009,S006:[饮水:2|食品:1|卫生:1] S009:[医疗:1|饮水:1],6,59.0,0.156,5.898016370897572,2501.5022748461215,0.262748,0.0,True,2462.9
R065615,C,2,S006>S009,S006:[饮水:2|食品:1|卫生:1] S009:[医疗:1|饮水:1|食品:1],7,67.0,0.184,6.202523462869608,2567.5022748461215,0.224685,0.0,True,2432.9
R065616,C,2,S006>S009,S006:[饮水:3] S009:[食品:1],4,50.0,0.109,5.6449455954792445,2369.5022748461215,0.294382,0.0,True,2558.9
R065617,C,2,S006>S009,S006:[饮水:3] S009:[饮水:1],4,56.0,0.108,5.804138675193292,2369.5022748461215,0.274483,0.0,True,2558.9
R065618,C,2,S006>S009,S006:[饮水:3] S009:[饮水:1|食品:1],5,64.0,0.136,6.0782489958223,2435.5022748461215,0.240219,0.0,True,2528.9
R065619,C,2,S006>S009,S006:[饮水:3] S009:[医疗:1],4,45.0,0.093,5.540230378449792,2369.5022748461215,0.307471,0.0,True,2558.9
R065620,C,2,S009>S006,S009:[饮水:3] S006:[医疗:1],4,45.0,0.093,6.3816447013545865,2369.502274846122,0.202294,0.0,True,1582.3
R065621,C,2,S006>S009,S006:[饮水:3] S009:[医疗:1|食品:1],5,53.0,0.121,5.719949209500211,2435.5022748461215,0.285006,0.0,True,2528.9
R065622,C,2,S006>S009,S006:[饮水:3] S009:[医疗:1|饮水:1],5,59.0,0.12,5.898016370897572,2435.5022748461215,0.262748,0.0,True,2528.9
R065623,C,2,S006>S009,S006:[饮水:3] S009:[医疗:1|饮水:1|食品:1],6,67.0,0.14800000000000002,6.202523462869608,2501.5022748461215,0.224685,0.0,True,2498.9
R065624,C,2,S006>S009,S006:[饮水:3|卫生:1] S009:[食品:1],5,56.0,0.14400000000000002,5.746387583475201,2435.5022748461215,0.281702,0.0,True,2492.9
R065625,C,2,S006>S009,S006:[饮水:3|卫生:1] S009:[饮水:1],5,62.0,0.14300000000000002,5.9270998046176695,2435.5022748461215,0.259113,0.0,True,2492.9
R065626,C,2,S006>S009,S006:[饮水:3|卫生:1] S009:[饮水:1|食品:1],6,70.0,0.171,6.241479103392339,2501.5022748461215,0.219815,0.0,True,2462.9
R065627,C,2,S006>S009,S006:[饮水:3|卫生:1] S009:[医疗:1],5,51.0,0.128,5.627494063671294,2435.5022748461215,0.296563,0.0,True,2492.9
R065628,C,2,S006>S009,S006:[饮水:3|卫生:1] S009:[医疗:1|食品:1],6,59.0,0.156,5.831431249867181,2501.5022748461215,0.271071,0.0,True,2462.9
R065629,C,2,S006>S009,S006:[饮水:3|卫生:1] S009:[医疗:1|饮水:1],6,65.0,0.155,6.034203674746109,2501.5022748461215,0.245725,0.0,True,2462.9
R065630,C,2,S006>S009,S006:[饮水:3|卫生:1] S009:[医疗:1|饮水:1|食品:1],7,73.0,0.183,6.3858873387282244,2567.5022748461215,0.201764,0.0,True,2432.9
R065631,C,2,S006>S009,S006:[饮水:3|食品:1] S009:[食品:1],5,58.0,0.137,5.784690754082145,2435.5022748461215,0.276914,0.0,True,2492.9
R065632,C,2,S006>S009,S006:[饮水:3|食品:1] S009:[饮水:1],5,64.0,0.136,5.974004094971029,2435.5022748461215,0.253249,0.0,True,2492.9
R065633,C,2,S006>S009,S006:[饮水:3|食品:1] S009:[饮水:1|食品:1],6,72.0,0.164,6.304904409549666,2501.5022748461215,0.211887,0.0,True,2462.9
R065634,C,2,S006>S009,S006:[饮水:3|食品:1] S009:[医疗:1],5,53.0,0.121,5.660229399877579,2435.5022748461215,0.292471,0.0,True,2492.9
R065635,C,2,S006>S009,S006:[饮水:3|食品:1] S009:[医疗:1|食品:1],6,61.0,0.149,5.873726025336564,2501.5022748461215,0.265784,0.0,True,2462.9
R065636,C,2,S006>S009,S006:[饮水:3|食品:1] S009:[医疗:1|饮水:1],6,67.0,0.148,6.086476046494128,2501.5022748461215,0.23919,0.0,True,2462.9
R065637,C,2,S006>S009,S006:[饮水:3|食品:1|卫生:1] S009:[食品:1],6,64.0,0.17200000000000001,5.916253003252938,2501.5022748461215,0.260468,0.0,True,2426.9
R065638,C,2,S006>S009,S006:[饮水:3|食品:1|卫生:1] S009:[饮水:1],6,70.0,0.171,6.137234202541069,2501.5022748461215,0.232846,0.0,True,2426.9
R065639,C,2,S006>S009,S006:[饮水:3|食品:1|卫生:1] S009:[医疗:1],6,59.0,0.15600000000000003,5.77171144024455,2501.5022748461215,0.278536,0.0,True,2426.9
R065640,C,2,S006>S009,S006:[饮水:3|食品:1|卫生:1] S009:[医疗:1|食品:1],7,67.0,0.18400000000000002,6.019890925463737,2567.5022748461215,0.247514,0.0,True,2396.9
R065641,C,2,S006>S009,S006:[饮水:3|食品:1|卫生:1] S009:[医疗:1|饮水:1],7,73.0,0.18300000000000002,6.269839922352745,2567.5022748461215,0.21627,0.0,True,2396.9
R065642,C,2,S006>S009,S006:[医疗:1] S009:[食品:1],2,11.0,0.04,5.282576562370468,2237.502274846122,0.339678,0.0,True,2690.9
R065643,C,2,S009>S006,S009:[医疗:1] S006:[食品:1],2,11.0,0.04,5.269492149826393,2237.502274846122,0.341313,0.0,True,1714.3
R065644,C,2,S006>S009,S006:[医疗:1] S009:[饮水:1],2,17.0,0.039,5.372612973136922,2237.502274846122,0.328423,0.0,True,2690.9
R065645,C,2,S009>S006,S009:[医疗:1] S006:[饮水:1],2,17.0,0.039,5.321593238878204,2237.502274846122,0.334801,0.0,True,1714.3
R065646,C,2,S006>S009,S006:[医疗:1] S009:[饮水:1|食品:1],3,25.0,0.067,5.531203072521654,2303.502274846122,0.3086,0.0,True,2660.9
R065647,C,2,S009>S006,S009:[医疗:1] S006:[饮水:1|食品:1],3,25.0,0.067,5.411386656378559,2303.502274846122,0.323577,0.0,True,1648.3
R065648,C,2,S006>S009,S006:[医疗:1] S009:[医疗:1],2,6.0,0.024,5.228291162167269,2237.502274846122,0.346464,0.0,True,2690.9
R065649,C,2,S009>S006,S009:[医疗:1] S006:[医疗:1],2,6.0,0.024,5.2363452305379985,2237.502274846122,0.345457,0.0,True,1714.3
R065650,C,2,S006>S009,S006:[医疗:1] S009:[医疗:1|食品:1],3,14.0,0.052000000000000005,5.324449335160041,2303.502274846122,0.334444,0.0,True,2660.9
R065651,C,2,S009>S006,S009:[医疗:1] S006:[医疗:1|食品:1],3,14.0,0.052000000000000005,5.293924243295182,2303.502274846122,0.338259,0.0,True,1648.3
R065652,C,2,S006>S009,S006:[医疗:1] S009:[医疗:1|饮水:1],3,20.0,0.051000000000000004,5.42691520535446,2303.502274846122,0.321636,0.0,True,2660.9
R065653,C,2,S009>S006,S009:[医疗:1] S006:[医疗:1|饮水:1],3,20.0,0.051000000000000004,5.3524935127884525,2303.502274846122,0.330938,0.0,True,1648.3
R065654,C,2,S006>S009,S006:[医疗:1] S009:[医疗:1|饮水:1|食品:1],4,28.0,0.079,5.602370758991573,2369.502274846122,0.299704,0.0,True,2630.9
R065655,C,2,S009>S006,S009:[医疗:1] S006:[医疗:1|饮水:1|食品:1],4,28.0,0.079,5.451395159403091,2369.502274846122,0.318576,0.0,True,1582.3
R065656,C,2,S006>S009,S006:[医疗:1|卫生:1] S009:[食品:1],3,17.0,0.075,5.314861881418832,2303.502274846122,0.335642,0.0,True,2624.9
R065657,C,2,S009>S006,S009:[医疗:1|卫生:1] S006:[食品:1],3,17.0,0.075,5.364969075567456,2303.502274846122,0.329379,0.0,True,1648.3
R065658,C,2,S006>S009,S006:[医疗:1|卫生:1] S009:[饮水:1],3,23.0,0.074,5.4121238780676215,2303.502274846122,0.323485,0.0,True,2624.9
R065659,C,2,S009>S006,S009:[医疗:1|卫生:1] S006:[饮水:1],3,23.0,0.074,5.430068996964408,2303.502274846122,0.321241,0.0,True,1648.3
R065660,C,2,S006>S009,S006:[医疗:1|卫生:1] S009:[饮水:1|食品:1],4,31.0,0.10200000000000001,5.581094584815653,2369.502274846122,0.302363,0.0,True,2594.9
R065661,C,2,S009>S006,S009:[医疗:1|卫生:1] S006:[饮水:1|食品:1],4,31.0,0.10200000000000001,5.53853713191379,2369.502274846122,0.307683,0.0,True,1582.3
R065662,C,2,S006>S009,S006:[医疗:1|卫生:1] S009:[医疗:1],3,12.0,0.059,5.254365287532352,2303.502274846122,0.343204,0.0,True,2624.9
R065663,C,2,S009>S006,S009:[医疗:1|卫生:1] S006:[医疗:1],3,12.0,0.059,5.320648215969315,2303.502274846122,0.334919,0.0,True,1648.3
R065664,C,2,S006>S009,S006:[医疗:1|卫生:1] S009:[医疗:1|食品:1],4,20.0,0.087,5.360330084324069,2369.502274846122,0.329959,0.0,True,2594.9
R065665,C,2,S009>S006,S009:[医疗:1|卫生:1] S006:[医疗:1|食品:1],4,20.0,0.087,5.395869349477704,2369.502274846122,0.325516,0.0,True,1582.3
R065666,C,2,S006>S009,S006:[医疗:1|卫生:1] S009:[医疗:1|饮水:1],4,26.0,0.086,5.470165005091323,2369.502274846122,0.316229,0.0,True,2594.9
R065667,C,2,S009>S006,S009:[医疗:1|卫生:1] S006:[医疗:1|饮水:1],4,26.0,0.086,5.467695544360696,2369.502274846122,0.316538,0.0,True,1582.3
R065668,C,2,S006>S009,S006:[医疗:1|卫生:1] S009:[医疗:1|饮水:1|食品:1],5,34.0,0.114,5.656589446683615,2435.5022748461215,0.292926,0.0,True,2564.9
R065669,C,2,S009>S006,S009:[医疗:1|卫生:1] S006:[医疗:1|饮水:1|食品:1],5,34.0,0.114,5.58633022548131,2435.502274846122,0.301709,0.0,True,1516.3
R065670,C,2,S006>S009,S006:[医疗:1|食品:1] S009:[食品:1],3,19.0,0.068,5.327219669669726,2303.502274846122,0.334098,0.0,True,2624.9
R065671,C,2,S009>S006,S009:[医疗:1|食品:1] S006:[食品:1],3,19.0,0.068,5.404118865886062,2303.502274846122,0.324485,0.0,True,1648.3
R065672,C,2,S006>S009,S006:[医疗:1|食品:1] S009:[饮水:1],3,25.0,0.067,5.426958171670384,2303.502274846122,0.32163,0.0,True,2624.9
R065673,C,2,S009>S006,S009:[医疗:1|食品:1] S006:[饮水:1],3,25.0,0.067,5.4736740215567465,2303.502274846122,0.315791,0.0,True,1648.3
R065674,C,2,S006>S009,S006:[医疗:1|食品:1] S009:[饮水:1|食品:1],4,33.0,0.095,5.599654390674096,2369.502274846122,0.300043,0.0,True,2594.9
R065675,C,2,S009>S006,S009:[医疗:1|食品:1] S006:[饮水:1|食品:1],4,33.0,0.095,5.588844354777656,2369.502274846122,0.301394,0.0,True,1582.3
R065676,C,2,S006>S009,S006:[医疗:1|食品:1] S009:[医疗:1],3,14.0,0.052000000000000005,5.264729525537408,2303.502274846122,0.341909,0.0,True,2624.9
R065677,C,2,S009>S006,S009:[医疗:1|食品:1] S006:[医疗:1],3,14.0,0.052000000000000005,5.3562116084733695,2303.502274846122,0.330474,0.0,True,1648.3
R065678,C,2,S006>S009,S006:[医疗:1|食品:1] S009:[医疗:1|食品:1],4,22.0,0.08,5.373904196291136,2369.502274846122,0.328262,0.0,True,2594.9
R065679,C,2,S009>S006,S009:[医疗:1|食品:1] S006:[医疗:1|食品:1],4,22.0,0.08,5.437207306724421,2369.502274846122,0.320349,0.0,True,1582.3
R065680,C,2,S006>S009,S006:[医疗:1|食品:1] S009:[医疗:1|饮水:1],4,28.0,0.079,5.486323342616093,2369.502274846122,0.31421,0.0,True,2594.9
R065681,C,2,S009>S006,S009:[医疗:1|食品:1] S006:[医疗:1|饮水:1],4,28.0,0.079,5.513682524581279,2369.502274846122,0.31079,0.0,True,1582.3
R065682,C,2,S006>S009,S006:[医疗:1|食品:1] S009:[医疗:1|饮水:1|食品:1],5,36.0,0.10700000000000001,5.6767403531609615,2435.5022748461215,0.290407,0.0,True,2564.9
R065683,C,2,S009>S006,S009:[医疗:1|食品:1] S006:[医疗:1|饮水:1|食品:1],5,36.0,0.10700000000000001,5.639499839094686,2435.502274846122,0.295063,0.0,True,1516.3
R065684,C,2,S006>S009,S006:[医疗:1|食品:1|卫生:1] S009:[食品:1],4,25.0,0.10300000000000001,5.369207079952291,2369.5022748461215,0.328849,0.0,True,2558.9
R065685,C,2,S009>S006,S009:[医疗:1|食品:1|卫生:1] S006:[食品:1],4,25.0,0.10300000000000001,5.542184809253804,2369.502274846122,0.307227,0.0,True,1582.3
R065686,C,2,S006>S009,S006:[医疗:1|食品:1|卫生:1] S009:[饮水:1],4,31.0,0.10200000000000001,5.4768496839643825,2369.5022748461215,0.315394,0.0,True,2558.9
R065687,C,2,S009>S006,S009:[医疗:1|食品:1|卫生:1] S006:[饮水:1],4,31.0,0.10200000000000001,5.625959448099784,2369.502274846122,0.296755,0.0,True,1582.3
R065688,C,2,S006>S009,S006:[医疗:1|食品:1|卫生:1] S009:[饮水:1|食品:1],5,39.0,0.13,5.661854366069629,2435.5022748461215,0.292268,0.0,True,2528.9
R065689,C,2,S009>S006,S009:[医疗:1|食品:1|卫生:1] S006:[饮水:1|食品:1],5,39.0,0.13,5.763272712134697,2435.502274846122,0.279591,0.0,True,1516.3
R065690,C,2,S006>S009,S006:[医疗:1|食品:1|卫生:1] S009:[医疗:1],4,20.0,0.08700000000000001,5.300610274701437,2369.5022748461215,0.337424,0.0,True,2558.9
R065691,C,2,S009>S006,S009:[医疗:1|食品:1|卫生:1] S006:[医疗:1],4,20.0,0.08700000000000001,5.483291665663698,2369.502274846122,0.314589,0.0,True,1582.3
R065692,C,2,S006>S009,S006:[医疗:1|食品:1|卫生:1] S009:[医疗:1|食品:1],5,28.0,0.11500000000000002,5.419738221585702,2435.5022748461215,0.322533,0.0,True,2528.9
R065693,C,2,S009>S006,S009:[医疗:1|食品:1|卫生:1] S006:[医疗:1|食品:1],5,28.0,0.11500000000000002,5.582193312278337,2435.502274846122,0.302226,0.0,True,1516.3
R065694,C,2,S006>S009,S006:[医疗:1|食品:1|卫生:1] S009:[医疗:1|饮水:1],5,34.0,0.11400000000000002,5.540542030308135,2435.5022748461215,0.307432,0.0,True,2528.9
R065695,C,2,S009>S006,S009:[医疗:1|食品:1|卫生:1] S006:[医疗:1|饮水:1],5,34.0,0.11400000000000002,5.673752541667305,2435.502274846122,0.290781,0.0,True,1516.3
R065696,C,2,S006>S009,S006:[医疗:1|食品:1|卫生:1] S009:[医疗:1|饮水:1|食品:1],6,42.0,0.14200000000000002,5.744305252880873,2501.5022748461215,0.281962,0.0,True,2498.9
R065697,C,2,S009>S006,S009:[医疗:1|食品:1|卫生:1] S006:[医疗:1|饮水:1|食品:1],6,42.0,0.14200000000000002,5.823579697793296,2501.502274846122,0.272053,0.0,True,1450.3
R065698,C,2,S006>S009,S006:[医疗:1|饮水:1] S009:[食品:1],3,25.0,0.067,5.369207079952291,2303.502274846122,0.328849,0.0,True,2624.9
R065699,C,2,S009>S006,S009:[医疗:1|饮水:1] S006:[食品:1],3,25.0,0.067,5.542184809253804,2303.502274846122,0.307227,0.0,True,1648.3
