task_id,box_id,delivery_offset_s,deadline_s
R055330,B025,1411.4,7200.0
R055330,B026,1411.4,inf
R055330,B067,2224.4,10800.0
R055332,B025,1441.4,7200.0
R055332,B026,1441.4,inf
R055332,B067,2290.4,10800.0
R055332,B068,2290.4,inf
R055334,B025,1411.4,7200.0
R055334,B026,1411.4,inf
R055334,B066,2224.4,10800.0
R055336,B025,1441.4,7200.0
R055336,B026,1441.4,inf
R055336,B066,2290.4,10800.0
R055336,B068,2290.4,inf
R055338,B025,1441.4,7200.0
R055338,B026,1441.4,inf
R055338,B066,2290.4,10800.0
R055338,B067,2290.4,10800.0
R055340,B025,1471.4,7200.0
R055340,B026,1471.4,inf
R055340,B066,2356.4,10800.0
R055340,B067,2356.4,10800.0
R055340,B068,2356.4,inf
R055402,B025,1477.4,7200.0
R055402,B026,1477.4,inf
R055402,B027,1477.4,inf
R055402,B068,2290.4,inf
R055403,B025,1804.9,7200.0
R055403,B026,1804.9,inf
R055403,B027,1804.9,inf
R055403,B068,932.5,inf
R055404,B025,1477.4,7200.0
R055404,B026,1477.4,inf
R055404,B027,1477.4,inf
R055404,B067,2290.4,10800.0
R055405,B025,1804.9,7200.0
R055405,B026,1804.9,inf
R055405,B027,1804.9,inf
R055405,B067,932.5,10800.0
R055407,B025,1477.4,7200.0
R055407,B026,1477.4,inf
R055407,B027,1477.4,inf
R055407,B066,2290.4,10800.0
R055409,B025,1507.4,7200.0
R055409,B026,1507.4,inf
R055409,B027,1507.4,inf
R055409,B066,2356.4,10800.0
R055409,B068,2356.4,inf
R055411,B025,1507.4,7200.0
R055411,B026,1507.4,inf
R055411,B027,1507.4,inf
R055411,B066,2356.4,10800.0
R055411,B067,2356.4,10800.0
R055438,B025,1870.9,7200.0
R055438,B026,1870.9,inf
R055438,B027,1870.9,inf
R055438,B028,1870.9,inf
R055438,B068,962.5,inf
R055439,B025,1543.4,7200.0
R055439,B026,1543.4,inf
R055439,B027,1543.4,inf
R055439,B028,1543.4,inf
R055439,B066,2356.4,10800.0
R055440,B025,1870.9,7200.0
R055440,B026,1870.9,inf
R055440,B027,1870.9,inf
R055440,B028,1870.9,inf
R055440,B066,962.5,10800.0
R055441,B024,1345.4,7200.0
R055441,B068,2158.4,inf
R055443,B024,1345.4,7200.0
R055443,B067,2158.4,10800.0
R055445,B024,1375.4,7200.0
R055445,B067,2224.4,10800.0
R055445,B068,2224.4,inf
R055447,B024,1345.4,7200.0
R055447,B066,2158.4,10800.0
R055449,B024,1375.4,7200.0
R055449,B066,2224.4,10800.0
R055449,B068,2224.4,inf
R055451,B024,1375.4,7200.0
R055451,B066,2224.4,10800.0
R055451,B067,2224.4,10800.0
R055453,B024,1405.4,7200.0
R055453,B066,2290.4,10800.0
R055453,B067,2290.4,10800.0
R055453,B068,2290.4,inf
R055704,B031,1673.9,inf
R055704,B079,1203.6,10800.0
R055773,B025,1345.4,7200.0
R055773,B079,1802.1,10800.0
R055916,B025,1477.4,7200.0
R055916,B026,1477.4,inf
R055916,B027,1477.4,inf
R055916,B080,1934.1,inf
R055918,B025,1477.4,7200.0
R055918,B026,1477.4,inf
R055918,B027,1477.4,inf
R055918,B079,1934.1,10800.0
R055940,B024,1345.4,7200.0
R055940,B079,1802.1,10800.0
R056118,B024,1871.9,7200.0
R056118,B025,1871.9,7200.0
R056118,B026,1871.9,inf
R056118,B031,1871.9,inf
R056118,B080,1293.6,inf
R056119,B024,1543.4,7200.0
R056119,B025,1543.4,7200.0
R056119,B026,1543.4,inf
R056119,B031,1543.4,inf
R056119,B079,2000.1,10800.0
R056120,B024,1871.9,7200.0
R056120,B025,1871.9,7200.0
R056120,B026,1871.9,inf
R056120,B031,1871.9,inf
R056120,B079,1293.6,10800.0
R056121,B024,1937.9,7200.0
R056121,B025,1937.9,7200.0
R056121,B026,1937.9,inf
R056121,B031,1937.9,inf
R056121,B079,1359.6,10800.0
R056121,B080,1359.6,inf
R056122,B024,1543.4,7200.0
R056122,B025,1543.4,7200.0
R056122,B026,1543.4,inf
R056122,B031,1543.4,inf
R056122,B078,2000.1,7200.0
R056123,B024,1871.9,7200.0
R056123,B025,1871.9,7200.0
R056123,B026,1871.9,inf
R056123,B031,1871.9,inf
R056123,B078,1293.6,7200.0
R056124,B024,1573.4,7200.0
R056124,B025,1573.4,7200.0
R056124,B026,1573.4,inf
R056124,B031,1573.4,inf
R056124,B078,2066.1,7200.0
R056124,B080,2066.1,inf
R056131,B024,1871.9,7200.0
R056131,B025,1871.9,7200.0
R056131,B026,1871.9,inf
R056131,B029,1871.9,inf
R056131,B079,1293.6,10800.0
R056132,B024,1937.9,7200.0
R056132,B025,1937.9,7200.0
R056132,B026,1937.9,inf
R056132,B029,1937.9,inf
R056132,B079,1359.6,10800.0
R056132,B080,1359.6,inf
R056133,B024,1543.4,7200.0
R056133,B025,1543.4,7200.0
R056133,B026,1543.4,inf
R056133,B029,1543.4,inf
R056133,B078,2000.1,7200.0
R056134,B024,1871.9,7200.0
R056134,B025,1871.9,7200.0
R056134,B026,1871.9,inf
R056134,B029,1871.9,inf
R056134,B078,1293.6,7200.0
R056135,B024,1573.4,7200.0
R056135,B025,1573.4,7200.0
R056135,B026,1573.4,inf
R056135,B029,1573.4,inf
R056135,B078,2066.1,7200.0
R056135,B080,2066.1,inf
R056136,B024,1937.9,7200.0
R056136,B025,1937.9,7200.0
R056136,B026,1937.9,inf
R056136,B029,1937.9,inf
R056136,B078,1359.6,7200.0
R056136,B080,1359.6,inf
R056137,B024,1573.4,7200.0
R056137,B025,1573.4,7200.0
R056137,B026,1573.4,inf
R056137,B029,1573.4,inf
R056137,B078,2066.1,7200.0
R056137,B079,2066.1,10800.0
R056138,B024,1937.9,7200.0
R056138,B025,1937.9,7200.0
R056138,B026,1937.9,inf
R056138,B029,1937.9,inf
R056138,B078,1359.6,7200.0
R056138,B079,1359.6,10800.0
R056139,B024,1609.4,7200.0
R056139,B025,1609.4,7200.0
R056139,B026,1609.4,inf
R056139,B029,1609.4,inf
R056139,B031,1609.4,inf
R056139,B080,2066.1,inf
R056140,B024,1937.9,7200.0
R056140,B025,1937.9,7200.0
R056140,B026,1937.9,inf
R056140,B029,1937.9,inf
R056140,B031,1937.9,inf
R056140,B080,1323.6,inf
R056141,B024,1609.4,7200.0
R056141,B025,1609.4,7200.0
R056141,B026,1609.4,inf
R056141,B029,1609.4,inf
R056141,B031,1609.4,inf
R056141,B079,2066.1,10800.0
R056142,B024,1937.9,7200.0
R056142,B025,1937.9,7200.0
R056142,B026,1937.9,inf
R056142,B029,1937.9,inf
R056142,B031,1937.9,inf
R056142,B079,1323.6,10800.0
R056143,B024,1609.4,7200.0
R056143,B025,1609.4,7200.0
R056143,B026,1609.4,inf
R056143,B029,1609.4,inf
R056143,B031,1609.4,inf
R056143,B078,2066.1,7200.0
R056144,B024,1937.9,7200.0
R056144,B025,1937.9,7200.0
R056144,B026,1937.9,inf
R056144,B029,1937.9,inf
R056144,B031,1937.9,inf
R056144,B078,1323.6,7200.0
R056146,B024,2003.9,7200.0
R056146,B025,2003.9,7200.0
R056146,B026,2003.9,inf
R056146,B029,2003.9,inf
R056146,B031,2003.9,inf
R056146,B078,1389.6,7200.0
R056146,B080,1389.6,inf
R056149,B024,1609.4,7200.0
R056149,B025,1609.4,7200.0
R056149,B026,1609.4,inf
R056149,B029,1609.4,inf
R056149,B030,1609.4,inf
R056149,B078,2066.1,7200.0
R056150,B024,1937.9,7200.0
R056150,B025,1937.9,7200.0
R056150,B026,1937.9,inf
R056150,B029,1937.9,inf
R056150,B030,1937.9,inf
R056150,B078,1323.6,7200.0
R056151,B024,1639.4,7200.0
R056151,B025,1639.4,7200.0
R056151,B026,1639.4,inf
R056151,B029,1639.4,inf
R056151,B030,1639.4,inf
R056151,B078,2132.1,7200.0
R056151,B080,2132.1,inf
R056152,B024,2003.9,7200.0
R056152,B025,2003.9,7200.0
R056152,B026,2003.9,inf
R056152,B029,2003.9,inf
R056152,B030,2003.9,inf
R056152,B078,1389.6,7200.0
R056152,B080,1389.6,inf
R056153,B024,1675.4,7200.0
R056153,B025,1675.4,7200.0
R056153,B026,1675.4,inf
R056153,B029,1675.4,inf
R056153,B030,1675.4,inf
R056153,B031,1675.4,inf
R056153,B078,2132.1,7200.0
R056154,B024,2003.9,7200.0
R056154,B025,2003.9,7200.0
R056154,B026,2003.9,inf
R056154,B029,2003.9,inf
R056154,B030,2003.9,inf
R056154,B031,2003.9,inf
R056154,B078,1353.6,7200.0
R056155,B024,1543.4,7200.0
R056155,B025,1543.4,7200.0
R056155,B026,1543.4,inf
R056155,B027,1543.4,inf
R056155,B080,2000.1,inf
R056169,B037,1602.2,inf
R056169,B043,1074.7,inf
R056183,B037,1668.2,inf
R056183,B039,1140.7,10800.0
R056183,B040,1140.7,inf
R056196,B037,1285.6,inf
R056196,B038,1816.4,10800.0
R056197,B037,1602.2,inf
R056197,B038,1074.7,10800.0
R056226,B036,1602.2,inf
R056226,B043,1074.7,inf
R056240,B036,1668.2,inf
R056240,B039,1140.7,10800.0
R056240,B040,1140.7,inf
R056252,B036,1285.6,inf
R056252,B038,1816.4,10800.0
R056253,B036,1602.2,inf
R056253,B038,1074.7,10800.0
R056334,B033,1285.6,7200.0
R056334,B043,1816.4,inf
R056336,B033,1285.6,7200.0
R056336,B042,1816.4,inf
R056340,B033,1285.6,7200.0
R056340,B039,1816.4,10800.0
R056361,B033,1285.6,7200.0
R056361,B038,1816.4,10800.0
R056362,B033,1602.2,7200.0
R056362,B038,1074.7,10800.0
R056517,B033,1351.6,7200.0
R056517,B034,1351.6,inf
R056517,B043,1882.4,inf
R056519,B033,1351.6,7200.0
R056519,B034,1351.6,inf
R056519,B042,1882.4,inf
R056535,B033,1351.6,7200.0
R056535,B034,1351.6,inf
R056535,B038,1882.4,10800.0
R056536,B033,1668.2,7200.0
R056536,B034,1668.2,inf
R056536,B038,1104.7,10800.0
R056647,B033,1417.6,7200.0
R056647,B034,1417.6,inf
R056647,B035,1417.6,inf
R056647,B038,1948.4,10800.0
R056648,B033,1734.2,7200.0
R056648,B034,1734.2,inf
R056648,B035,1734.2,inf
R056648,B038,1134.7,10800.0
R056689,B032,1602.2,7200.0
R056689,B043,1074.7,inf
R056691,B032,1602.2,7200.0
R056691,B042,1074.7,inf
R056717,B032,1285.6,7200.0
R056717,B038,1816.4,10800.0
R056718,B032,1602.2,7200.0
R056718,B038,1074.7,10800.0
R057327,B033,2083.9,7200.0
R057327,B050,1113.7,3600.0
R057337,B032,2083.9,7200.0
R057337,B050,1113.7,3600.0
R057371,B037,1285.6,inf
R057371,B056,1796.8,7200.0
R057375,B037,1315.6,inf
R057375,B056,1862.8,7200.0
R057375,B058,1862.8,inf
R057376,B037,1847.2,inf
R057376,B056,1331.7,7200.0
R057376,B058,1331.7,inf
R057377,B037,1345.6,inf
R057377,B056,1928.8,7200.0
R057377,B058,1928.8,inf
R057377,B059,1928.8,inf
R057378,B037,1913.2,inf
R057378,B056,1397.7,7200.0
R057378,B058,1397.7,inf
R057378,B059,1397.7,inf
R057380,B037,1847.2,inf
R057380,B056,1331.7,7200.0
R057380,B057,1331.7,inf
R057381,B037,1285.6,inf
R057381,B055,1796.8,7200.0
R057382,B037,1781.2,inf
R057382,B055,1265.7,7200.0
R057385,B037,1315.6,inf
R057385,B055,1862.8,7200.0
R057385,B058,1862.8,inf
R057386,B037,1847.2,inf
R057386,B055,1331.7,7200.0
R057386,B058,1331.7,inf
R057387,B037,1345.6,inf
R057387,B055,1928.8,7200.0
R057387,B058,1928.8,inf
R057387,B059,1928.8,inf
R057388,B037,1913.2,inf
R057388,B055,1397.7,7200.0
R057388,B058,1397.7,inf
R057388,B059,1397.7,inf
R057391,B037,1345.6,inf
R057391,B055,1928.8,7200.0
R057391,B056,1928.8,7200.0
R057391,B059,1928.8,inf
R057392,B037,1913.2,inf
R057392,B055,1397.7,7200.0
R057392,B056,1397.7,7200.0
R057392,B059,1397.7,inf
R057395,B037,1979.2,inf
R057395,B055,1463.7,7200.0
R057395,B056,1463.7,7200.0
R057395,B058,1463.7,inf
R057395,B059,1463.7,inf
R057397,B036,1285.6,inf
R057397,B059,1796.8,inf
R057398,B036,1781.2,inf
R057398,B059,1265.7,inf
R057401,B036,1315.6,inf
R057401,B058,1862.8,inf
R057401,B059,1862.8,inf
R057402,B036,1847.2,inf
R057402,B058,1331.7,inf
R057402,B059,1331.7,inf
R057405,B036,1315.6,inf
R057405,B056,1862.8,7200.0
R057405,B059,1862.8,inf
R057406,B036,1847.2,inf
R057406,B056,1331.7,7200.0
R057406,B059,1331.7,inf
R057407,B036,1315.6,inf
R057407,B056,1862.8,7200.0
R057407,B058,1862.8,inf
R057408,B036,1847.2,inf
R057408,B056,1331.7,7200.0
R057408,B058,1331.7,inf
R057409,B036,1913.2,inf
R057409,B056,1397.7,7200.0
R057409,B058,1397.7,inf
R057409,B059,1397.7,inf
R057410,B036,1847.2,inf
R057410,B056,1331.7,7200.0
R057410,B057,1331.7,inf
R057419,B036,1315.6,inf
R057419,B055,1862.8,7200.0
R057419,B056,1862.8,7200.0
R057420,B036,1847.2,inf
R057420,B055,1331.7,7200.0
R057420,B056,1331.7,7200.0
R057421,B036,1345.6,inf
R057421,B055,1928.8,7200.0
R057421,B056,1928.8,7200.0
R057421,B059,1928.8,inf
R057422,B036,1913.2,inf
R057422,B055,1397.7,7200.0
R057422,B056,1397.7,7200.0
R057422,B059,1397.7,inf
R057423,B036,1345.6,inf
R057423,B055,1928.8,7200.0
R057423,B056,1928.8,7200.0
R057423,B058,1928.8,inf
R057424,B036,1913.2,inf
R057424,B055,1397.7,7200.0
R057424,B056,1397.7,7200.0
R057424,B058,1397.7,inf
R057500,B033,1351.6,7200.0
R057500,B034,1351.6,inf
R057500,B059,1862.8,inf
R057501,B033,1351.6,7200.0
R057501,B034,1351.6,inf
R057501,B058,1862.8,inf
R057502,B033,1351.6,7200.0
R057502,B034,1351.6,inf
R057502,B055,1862.8,7200.0
R057506,B032,1285.6,7200.0
R057506,B059,1796.8,inf
R057516,B032,1315.6,7200.0
R057516,B056,1862.8,7200.0
R057516,B058,1862.8,inf
R057517,B032,1847.2,7200.0
R057517,B056,1331.7,7200.0
R057517,B058,1331.7,inf
R057518,B032,1345.6,7200.0
R057518,B056,1928.8,7200.0
R057518,B058,1928.8,inf
R057518,B059,1928.8,inf
R057519,B032,1913.2,7200.0
R057519,B056,1397.7,7200.0
R057519,B058,1397.7,inf
R057519,B059,1397.7,inf
R057751,B033,1351.6,7200.0
R057751,B034,1351.6,inf
R057751,B062,1853.4,inf
R057752,B033,1623.4,7200.0
R057752,B034,1623.4,inf
R057752,B062,1085.3,inf
R057753,B033,1351.6,7200.0
R057753,B034,1351.6,inf
R057753,B061,1853.4,10800.0
R057798,B033,1417.6,7200.0
R057798,B034,1417.6,inf
R057798,B035,1417.6,inf
R057798,B062,1919.4,inf
R057800,B033,1417.6,7200.0
R057800,B034,1417.6,inf
R057800,B035,1417.6,inf
R057800,B061,1919.4,10800.0
R057802,B033,1417.6,7200.0
R057802,B034,1417.6,inf
R057802,B035,1417.6,inf
R057802,B060,1919.4,10800.0
R057813,B032,1285.6,7200.0
R057813,B062,1787.4,inf
R057815,B032,1285.6,7200.0
R057815,B061,1787.4,10800.0
R057819,B032,1285.6,7200.0
R057819,B060,1787.4,10800.0
R057978,B037,1576.0,inf
R057978,B067,872.5,10800.0
R057980,B037,1642.0,inf
R057980,B067,938.5,10800.0
R057980,B068,938.5,inf
R057982,B037,1576.0,inf
R057982,B066,872.5,10800.0
R057984,B037,1642.0,inf
R057984,B066,938.5,10800.0
R057984,B068,938.5,inf
R057986,B037,1642.0,inf
R057986,B066,938.5,10800.0
R057986,B067,938.5,10800.0
R057992,B036,1576.0,inf
R057992,B067,872.5,10800.0
R057994,B036,1642.0,inf
R057994,B067,938.5,10800.0
R057994,B068,938.5,inf
R057996,B036,1576.0,inf
R057996,B066,872.5,10800.0
R057998,B036,1642.0,inf
R057998,B066,938.5,10800.0
R057998,B068,938.5,inf
R058000,B036,1642.0,inf
R058000,B066,938.5,10800.0
R058000,B067,938.5,10800.0
R058006,B036,1642.0,inf
R058006,B037,1642.0,inf
R058006,B067,902.5,10800.0
R058008,B036,1708.0,inf
R058008,B037,1708.0,inf
R058008,B067,968.5,10800.0
R058008,B068,968.5,inf
R058010,B036,1642.0,inf
R058010,B037,1642.0,inf
R058010,B066,902.5,10800.0
R058014,B036,1708.0,inf
R058014,B037,1708.0,inf
R058014,B066,968.5,10800.0
R058014,B067,968.5,10800.0
R058023,B033,1285.6,7200.0
R058023,B066,1990.7,10800.0
R058123,B033,1417.6,7200.0
R058123,B034,1417.6,inf
R058123,B035,1417.6,inf
R058123,B068,2122.7,inf
R058125,B033,1417.6,7200.0
R058125,B034,1417.6,inf
R058125,B035,1417.6,inf
R058125,B067,2122.7,10800.0
R058128,B033,1417.6,7200.0
R058128,B034,1417.6,inf
R058128,B035,1417.6,inf
R058128,B066,2122.7,10800.0
R058154,B032,1285.6,7200.0
R058154,B067,1990.7,10800.0
R058441,B032,1939.9,7200.0
R058441,B036,1939.9,inf
R058441,B037,1939.9,inf
R058441,B072,1157.6,3600.0
R058441,B074,1157.6,inf
R058442,B032,1939.9,7200.0
R058442,B036,1939.9,inf
R058442,B037,1939.9,inf
R058442,B072,1157.6,3600.0
R058442,B073,1157.6,3600.0
R058458,B032,1417.6,7200.0
R058458,B033,1417.6,7200.0
R058458,B036,1417.6,inf
R058458,B074,2115.5,inf
R058459,B032,1873.9,7200.0
R058459,B033,1873.9,7200.0
R058459,B036,1873.9,inf
R058459,B074,1091.6,inf
R058460,B032,1417.6,7200.0
R058460,B033,1417.6,7200.0
R058460,B036,1417.6,inf
R058460,B072,2115.5,3600.0
R058461,B032,1873.9,7200.0
R058461,B033,1873.9,7200.0
R058461,B036,1873.9,inf
R058461,B072,1091.6,3600.0
R058462,B032,1483.6,7200.0
R058462,B033,1483.6,7200.0
R058462,B036,1483.6,inf
R058462,B037,1483.6,inf
R058462,B072,2181.5,3600.0
R058466,B037,2114.3,inf
R058466,B079,1203.6,10800.0
R058468,B037,2114.3,inf
R058468,B078,1203.6,7200.0
R058473,B036,2114.3,inf
R058473,B078,1203.6,7200.0
R058477,B032,1285.6,7200.0
R058477,B080,2171.7,inf
R058497,B043,1104.7,inf
R058497,B048,1904.6,inf
R058497,B049,1904.6,inf
R058499,B043,1074.7,inf
R058499,B045,1838.6,3600.0
R058519,B043,1164.7,inf
R058519,B045,2036.6,3600.0
R058519,B046,2036.6,inf
R058519,B047,2036.6,inf
R058519,B048,2036.6,inf
R058521,B043,1949.0,inf
R058521,B045,1173.1,3600.0
R058521,B046,1173.1,inf
R058521,B047,1173.1,inf
R058521,B048,1173.1,inf
R058521,B049,1173.1,inf
R058522,B043,1074.7,inf
R058522,B044,1838.6,3600.0
R058524,B043,1104.7,inf
R058524,B044,1904.6,3600.0
R058524,B049,1904.6,inf
R058530,B043,1104.7,inf
R058530,B044,1904.6,3600.0
R058530,B045,1904.6,3600.0
R058532,B043,1134.7,inf
R058532,B044,1970.6,3600.0
R058532,B045,1970.6,3600.0
R058532,B049,1970.6,inf
R058538,B043,1134.7,inf
R058538,B044,1970.6,3600.0
R058538,B045,1970.6,3600.0
R058538,B046,1970.6,inf
R058544,B043,1194.7,inf
R058544,B044,2102.6,3600.0
R058544,B045,2102.6,3600.0
R058544,B046,2102.6,inf
R058544,B048,2102.6,inf
R058544,B049,2102.6,inf
R058545,B043,1949.0,inf
R058545,B044,1173.1,3600.0
R058545,B045,1173.1,3600.0
R058545,B046,1173.1,inf
R058545,B048,1173.1,inf
R058545,B049,1173.1,inf
R058548,B043,1194.7,inf
R058548,B044,2102.6,3600.0
R058548,B045,2102.6,3600.0
R058548,B046,2102.6,inf
R058548,B047,2102.6,inf
R058548,B049,2102.6,inf
R058549,B043,1949.0,inf
R058549,B044,1173.1,3600.0
R058549,B045,1173.1,3600.0
R058549,B046,1173.1,inf
R058549,B047,1173.1,inf
R058549,B049,1173.1,inf
R058550,B043,1194.7,inf
R058550,B044,2102.6,3600.0
R058550,B045,2102.6,3600.0
R058550,B046,2102.6,inf
R058550,B047,2102.6,inf
R058550,B048,2102.6,inf
R058551,B043,1949.0,inf
R058551,B044,1173.1,3600.0
R058551,B045,1173.1,3600.0
R058551,B046,1173.1,inf
R058551,B047,1173.1,inf
R058551,B048,1173.1,inf
R058552,B043,2015.0,inf
R058552,B044,1239.1,3600.0
R058552,B045,1239.1,3600.0
R058552,B046,1239.1,inf
R058552,B047,1239.1,inf
R058552,B048,1239.1,inf
R058552,B049,1239.1,inf
R058553,B042,1074.7,inf
R058553,B049,1838.6,inf
R058555,B042,1074.7,inf
R058555,B048,1838.6,inf
R058557,B042,1104.7,inf
R058557,B048,1904.6,inf
R058557,B049,1904.6,inf
R058559,B042,1074.7,inf
R058559,B045,1838.6,3600.0
R058561,B042,1104.7,inf
R058561,B045,1904.6,3600.0
R058561,B049,1904.6,inf
R058563,B042,1104.7,inf
R058563,B045,1904.6,3600.0
R058563,B048,1904.6,inf
R058565,B042,1134.7,inf
R058565,B045,1970.6,3600.0
R058565,B048,1970.6,inf
R058565,B049,1970.6,inf
R058569,B042,1134.7,inf
R058569,B045,1970.6,3600.0
R058569,B046,1970.6,inf
R058569,B049,1970.6,inf
R058581,B042,1949.0,inf
R058581,B045,1173.1,3600.0
R058581,B046,1173.1,inf
R058581,B047,1173.1,inf
R058581,B048,1173.1,inf
R058581,B049,1173.1,inf
R058604,B042,1194.7,inf
R058604,B044,2102.6,3600.0
R058604,B045,2102.6,3600.0
R058604,B046,2102.6,inf
R058604,B048,2102.6,inf
R058604,B049,2102.6,inf
R058605,B042,1949.0,inf
R058605,B044,1173.1,3600.0
R058605,B045,1173.1,3600.0
R058605,B046,1173.1,inf
R058605,B048,1173.1,inf
R058605,B049,1173.1,inf
R058608,B042,1194.7,inf
R058608,B044,2102.6,3600.0
R058608,B045,2102.6,3600.0
R058608,B046,2102.6,inf
R058608,B047,2102.6,inf
R058608,B049,2102.6,inf
R058609,B042,1949.0,inf
R058609,B044,1173.1,3600.0
R058609,B045,1173.1,3600.0
R058609,B046,1173.1,inf
R058609,B047,1173.1,inf
R058609,B049,1173.1,inf
R058610,B042,1194.7,inf
R058610,B044,2102.6,3600.0
R058610,B045,2102.6,3600.0
R058610,B046,2102.6,inf
R058610,B047,2102.6,inf
R058610,B048,2102.6,inf
R058611,B042,1949.0,inf
R058611,B044,1173.1,3600.0
R058611,B045,1173.1,3600.0
R058611,B046,1173.1,inf
R058611,B047,1173.1,inf
R058611,B048,1173.1,inf
R058612,B042,2015.0,inf
R058612,B044,1239.1,3600.0
R058612,B045,1239.1,3600.0
R058612,B046,1239.1,inf
R058612,B047,1239.1,inf
R058612,B048,1239.1,inf
R058612,B049,1239.1,inf
R058672,B039,1074.7,10800.0
R058672,B048,1838.6,inf
R058674,B039,1104.7,10800.0
R058674,B048,1904.6,inf
R058674,B049,1904.6,inf
R058682,B039,1134.7,10800.0
R058682,B045,1970.6,3600.0
R058682,B048,1970.6,inf
R058682,B049,1970.6,inf
R058684,B039,1104.7,10800.0
R058684,B045,1904.6,3600.0
R058684,B046,1904.6,inf
R058692,B039,1134.7,10800.0
R058692,B045,1970.6,3600.0
R058692,B046,1970.6,inf
R058692,B047,1970.6,inf
R058694,B039,1164.7,10800.0
R058694,B045,2036.6,3600.0
R058694,B046,2036.6,inf
R058694,B047,2036.6,inf
R058694,B049,2036.6,inf
R058697,B039,1949.0,10800.0
R058697,B045,1173.1,3600.0
R058697,B046,1173.1,inf
R058697,B047,1173.1,inf
R058697,B048,1173.1,inf
R058697,B049,1173.1,inf
R058710,B039,1134.7,10800.0
R058710,B044,1970.6,3600.0
R058710,B045,1970.6,3600.0
R058710,B048,1970.6,inf
R058712,B039,1164.7,10800.0
R058712,B044,2036.6,3600.0
R058712,B045,2036.6,3600.0
R058712,B048,2036.6,inf
R058712,B049,2036.6,inf
R058716,B039,1164.7,10800.0
R058716,B044,2036.6,3600.0
R058716,B045,2036.6,3600.0
R058716,B046,2036.6,inf
R058716,B049,2036.6,inf
R058720,B039,1194.7,10800.0
R058720,B044,2102.6,3600.0
R058720,B045,2102.6,3600.0
R058720,B046,2102.6,inf
R058720,B048,2102.6,inf
R058720,B049,2102.6,inf
R058721,B039,1949.0,10800.0
R058721,B044,1173.1,3600.0
R058721,B045,1173.1,3600.0
R058721,B046,1173.1,inf
R058721,B048,1173.1,inf
R058721,B049,1173.1,inf
R058724,B039,1949.0,10800.0
R058724,B044,1173.1,3600.0
R058724,B045,1173.1,3600.0
R058724,B046,1173.1,inf
R058724,B047,1173.1,inf
R058724,B049,1173.1,inf
R058725,B039,1949.0,10800.0
R058725,B044,1173.1,3600.0
R058725,B045,1173.1,3600.0
R058725,B046,1173.1,inf
R058725,B047,1173.1,inf
R058725,B048,1173.1,inf
R058726,B039,2015.0,10800.0
R058726,B044,1239.1,3600.0
R058726,B045,1239.1,3600.0
R058726,B046,1239.1,inf
R058726,B047,1239.1,inf
R058726,B048,1239.1,inf
R058726,B049,1239.1,inf
R058889,B039,1170.7,10800.0
R058889,B040,1170.7,inf
R058889,B048,1970.6,inf
R058889,B049,1970.6,inf
R058893,B039,1170.7,10800.0
R058893,B040,1170.7,inf
R058893,B045,1970.6,3600.0
R058893,B049,1970.6,inf
R058895,B039,1170.7,10800.0
R058895,B040,1170.7,inf
R058895,B045,1970.6,3600.0
R058895,B048,1970.6,inf
R058897,B039,1200.7,10800.0
R058897,B040,1200.7,inf
R058897,B045,2036.6,3600.0
R058897,B048,2036.6,inf
R058897,B049,2036.6,inf
R058915,B039,1200.7,10800.0
R058915,B040,1200.7,inf
R058915,B044,2036.6,3600.0
R058915,B048,2036.6,inf
R058915,B049,2036.6,inf
R058917,B039,1170.7,10800.0
R058917,B040,1170.7,inf
R058917,B044,1970.6,3600.0
R058917,B045,1970.6,3600.0
R058919,B039,1200.7,10800.0
R058919,B040,1200.7,inf
R058919,B044,2036.6,3600.0
R058919,B045,2036.6,3600.0
R058919,B049,2036.6,inf
R058921,B039,1200.7,10800.0
R058921,B040,1200.7,inf
R058921,B044,2036.6,3600.0
R058921,B045,2036.6,3600.0
R058921,B048,2036.6,inf
R058923,B039,1230.7,10800.0
R058923,B040,1230.7,inf
R058923,B044,2102.6,3600.0
R058923,B045,2102.6,3600.0
R058923,B048,2102.6,inf
R058923,B049,2102.6,inf
R058924,B039,1949.0,10800.0
R058924,B040,1949.0,inf
R058924,B044,1137.1,3600.0
R058924,B045,1137.1,3600.0
R058924,B048,1137.1,inf
R058924,B049,1137.1,inf
R058927,B039,1230.7,10800.0
R058927,B040,1230.7,inf
R058927,B044,2102.6,3600.0
R058927,B045,2102.6,3600.0
R058927,B046,2102.6,inf
R058927,B049,2102.6,inf
R058928,B039,1949.0,10800.0
R058928,B040,1949.0,inf
R058928,B044,1137.1,3600.0
R058928,B045,1137.1,3600.0
R058928,B046,1137.1,inf
R058928,B049,1137.1,inf
R058929,B039,1230.7,10800.0
R058929,B040,1230.7,inf
R058929,B044,2102.6,3600.0
R058929,B045,2102.6,3600.0
R058929,B046,2102.6,inf
R058929,B048,2102.6,inf
R058931,B039,2015.0,10800.0
R058931,B040,2015.0,inf
R058931,B044,1203.1,3600.0
R058931,B045,1203.1,3600.0
R058931,B046,1203.1,inf
R058931,B048,1203.1,inf
R058931,B049,1203.1,inf
R058932,B039,1949.0,10800.0
R058932,B040,1949.0,inf
R058932,B044,1137.1,3600.0
R058932,B045,1137.1,3600.0
R058932,B046,1137.1,inf
R058932,B047,1137.1,inf
R058933,B039,2015.0,10800.0
R058933,B040,2015.0,inf
